Date,Channel,Campaign,Spend,Impressions,Clicks,Leads,MQLs,SQLs,Customers,Revenue
2025-04-21,Google Ads,Shopping - Bestsellers,12605.0,10930,484,56,38,22,4,22494.0
2025-04-21,LinkedIn Ads,InMail - Account Based Marketing,10680.0,16734,84,6,4,2,1,19862.0
2025-04-21,LinkedIn Ads,Lead Gen Forms - Enterprise,15096.0,12649,96,4,3,2,0,0.0
2025-04-21,LinkedIn Ads,Sponsored Content - Decision Makers,17115.0,15388,112,7,5,3,1,23025.0
2025-04-21,Meta Ads,Advantage+ Shopping,18510.0,57946,1122,62,36,19,2,9624.0
2025-04-21,Meta Ads,Prospecting - Lookalike 1%,18615.0,54752,1125,95,48,21,3,11776.0
2025-04-21,Meta Ads,Retargeting - Cart Abandoners,12918.0,74288,1332,108,63,30,4,16703.0
2025-04-21,Meta Ads,Video Views - Brand Awareness,9904.0,38976,1028,73,38,20,3,9380.0
2025-04-21,YouTube,Bumper Ads - Retargeting,7885.0,50749,845,18,7,3,0,0.0
2025-04-21,YouTube,Discovery Ads - Product Demo,13852.0,116847,1528,44,20,9,1,3955.0
2025-04-21,YouTube,In-Stream - Brand Awareness,14570.0,170940,2878,99,47,14,2,10218.0
2025-04-28,Affiliate,Cashback Partners,6721.0,68698,1660,140,65,33,7,27841.0
2025-04-28,Affiliate,Content & Review Partners,8594.0,29008,1021,92,48,20,4,17110.0
2025-04-28,Affiliate,Coupon & Deals Partners,11095.0,63582,2088,149,76,37,8,37532.0
2025-04-28,Email,Abandoned Cart Series,2304.0,13297,485,77,57,38,10,44461.0
2025-04-28,Email,Post-Purchase Upsell,2239.0,9764,426,99,69,41,14,44572.0
2025-04-28,Email,Weekly Newsletter,2756.0,23657,753,139,84,57,19,81581.0
2025-04-28,Email,Win-Back Campaign,1700.0,15612,440,72,54,34,9,37481.0
2025-04-28,Google Ads,Performance Max - New Customers,21507.0,27766,1293,112,62,35,9,54579.0
2025-04-28,Google Ads,Search - Brand,18004.0,16895,683,63,38,21,4,18424.0
2025-04-28,Google Ads,Search - Non-Brand,27171.0,26741,963,93,65,36,8,40614.0
2025-04-28,Google Ads,Shopping - Bestsellers,11221.0,11589,472,46,29,15,3,19128.0
2025-04-28,LinkedIn Ads,InMail - Account Based Marketing,10709.0,11954,75,4,2,1,0,0.0
2025-04-28,LinkedIn Ads,Lead Gen Forms - Enterprise,15781.0,17302,133,6,4,3,1,19189.0
2025-04-28,LinkedIn Ads,Sponsored Content - Decision Makers,18466.0,21208,198,12,7,4,1,21494.0
2025-04-28,Meta Ads,Advantage+ Shopping,19076.0,54568,1560,97,47,25,4,19882.0
2025-04-28,Meta Ads,Prospecting - Lookalike 1%,21015.0,48708,1449,112,52,22,4,20771.0
2025-04-28,Meta Ads,Retargeting - Cart Abandoners,14260.0,53892,1425,75,34,18,3,14818.0
2025-04-28,Meta Ads,Video Views - Brand Awareness,10858.0,24232,586,45,26,12,2,8817.0
2025-04-28,YouTube,Bumper Ads - Retargeting,8312.0,54176,873,20,9,4,0,0.0
2025-04-28,YouTube,Discovery Ads - Product Demo,10681.0,122351,1879,42,19,6,1,3825.0
2025-04-28,YouTube,In-Stream - Brand Awareness,12980.0,152647,2230,71,32,12,1,3849.0
2025-05-05,Affiliate,Cashback Partners,6375.0,27560,828,50,25,13,3,10547.0
2025-05-05,Affiliate,Content & Review Partners,8194.0,48993,1267,93,51,25,4,14711.0
2025-05-05,Affiliate,Coupon & Deals Partners,9604.0,47887,1659,142,82,45,7,31796.0
2025-05-05,Email,Abandoned Cart Series,2129.0,21273,805,159,105,63,16,64333.0
2025-05-05,Email,Post-Purchase Upsell,1945.0,22087,676,156,111,76,25,86722.0
2025-05-05,Email,Weekly Newsletter,2483.0,19856,741,172,116,73,21,85288.0
2025-05-05,Email,Win-Back Campaign,1650.0,10035,430,93,59,38,10,32911.0
2025-05-05,Google Ads,Performance Max - New Customers,21875.0,20706,869,94,57,33,6,32055.0
2025-05-05,Google Ads,Search - Brand,15546.0,19703,702,70,41,20,5,27459.0
2025-05-05,Google Ads,Search - Non-Brand,28553.0,51837,1728,175,98,48,12,58317.0
2025-05-05,Google Ads,Shopping - Bestsellers,12329.0,10471,412,44,25,12,2,12003.0
2025-05-05,LinkedIn Ads,InMail - Account Based Marketing,9756.0,13190,108,5,3,2,0,0.0
2025-05-05,LinkedIn Ads,Lead Gen Forms - Enterprise,14190.0,23721,124,7,5,3,1,20087.0
2025-05-05,LinkedIn Ads,Sponsored Content - Decision Makers,16046.0,14644,123,6,4,3,1,16961.0
2025-05-05,Meta Ads,Advantage+ Shopping,15576.0,55449,1589,127,75,35,5,18942.0
2025-05-05,Meta Ads,Prospecting - Lookalike 1%,20474.0,80912,1296,74,44,24,4,12324.0
2025-05-05,Meta Ads,Retargeting - Cart Abandoners,14533.0,33302,876,47,25,11,2,7055.0
2025-05-05,Meta Ads,Video Views - Brand Awareness,11529.0,35167,921,76,44,19,3,10475.0
2025-05-05,YouTube,Bumper Ads - Retargeting,8281.0,94656,1539,54,24,9,1,4980.0
2025-05-05,YouTube,Discovery Ads - Product Demo,10317.0,173400,1818,47,22,9,1,3624.0
2025-05-05,YouTube,In-Stream - Brand Awareness,10684.0,80990,953,29,14,5,1,3653.0
2025-05-12,Affiliate,Cashback Partners,6475.0,31134,974,66,40,17,3,14749.0
2025-05-12,Affiliate,Content & Review Partners,7906.0,24313,913,55,32,14,3,13552.0
2025-05-12,Affiliate,Coupon & Deals Partners,11089.0,68635,1527,130,77,35,6,21254.0
2025-05-12,Email,Abandoned Cart Series,2760.0,17563,584,99,73,46,13,57370.0
2025-05-12,Email,Post-Purchase Upsell,2143.0,16126,418,92,57,37,11,44679.0
2025-05-12,Email,Weekly Newsletter,2644.0,18013,576,86,53,35,9,35092.0
2025-05-12,Email,Win-Back Campaign,1691.0,16264,442,71,47,31,9,36310.0
2025-05-12,Google Ads,Performance Max - New Customers,22868.0,32703,1359,164,106,59,12,63850.0
2025-05-12,Google Ads,Search - Brand,16371.0,19481,959,114,64,29,5,31390.0
2025-05-12,Google Ads,Search - Non-Brand,21821.0,21736,881,103,64,34,8,37842.0
2025-05-12,Google Ads,Shopping - Bestsellers,10254.0,10213,421,41,25,12,2,9460.0
2025-05-12,LinkedIn Ads,InMail - Account Based Marketing,8854.0,9105,71,4,3,1,0,0.0
2025-05-12,LinkedIn Ads,Lead Gen Forms - Enterprise,13276.0,14858,98,7,5,3,1,17080.0
2025-05-12,LinkedIn Ads,Sponsored Content - Decision Makers,14526.0,17251,91,5,3,2,0,0.0
2025-05-12,Meta Ads,Advantage+ Shopping,14125.0,52400,1393,104,55,30,5,19358.0
2025-05-12,Meta Ads,Prospecting - Lookalike 1%,17426.0,46507,1203,64,39,21,3,14716.0
2025-05-12,Meta Ads,Retargeting - Cart Abandoners,12461.0,26995,761,63,36,17,3,13559.0
2025-05-12,Meta Ads,Video Views - Brand Awareness,9753.0,24539,648,47,25,13,2,9654.0
2025-05-12,YouTube,Bumper Ads - Retargeting,6917.0,71860,925,23,10,4,0,0.0
2025-05-12,YouTube,Discovery Ads - Product Demo,9736.0,88631,1119,40,15,5,1,3601.0
2025-05-12,YouTube,In-Stream - Brand Awareness,12668.0,175509,2283,75,36,13,1,4481.0
2025-05-19,Affiliate,Cashback Partners,7339.0,31170,1123,100,48,22,5,17647.0
2025-05-19,Affiliate,Content & Review Partners,9693.0,46559,1735,164,97,49,8,30343.0
2025-05-19,Affiliate,Coupon & Deals Partners,10955.0,99532,2037,144,73,35,6,28911.0
2025-05-19,Email,Abandoned Cart Series,2509.0,11888,514,81,55,37,10,33954.0
2025-05-19,Email,Post-Purchase Upsell,1941.0,23146,671,119,88,53,13,41762.0
2025-05-19,Email,Weekly Newsletter,2636.0,32270,916,188,122,80,25,98311.0
2025-05-19,Email,Win-Back Campaign,1603.0,11761,380,80,55,36,10,41511.0
2025-05-19,Google Ads,Performance Max - New Customers,20580.0,15559,806,77,44,21,5,28561.0
2025-05-19,Google Ads,Search - Brand,17518.0,21049,966,115,67,32,6,27024.0
2025-05-19,Google Ads,Search - Non-Brand,27263.0,26064,857,99,55,30,7,36332.0
2025-05-19,Google Ads,Shopping - Bestsellers,12476.0,8923,445,52,31,16,3,15377.0
2025-05-19,LinkedIn Ads,InMail - Account Based Marketing,9952.0,7390,69,4,2,1,0,0.0
2025-05-19,LinkedIn Ads,Lead Gen Forms - Enterprise,12545.0,14671,127,9,6,4,1,16358.0
2025-05-19,LinkedIn Ads,Sponsored Content - Decision Makers,16103.0,15634,132,8,6,3,1,24855.0
2025-05-19,Meta Ads,Advantage+ Shopping,14326.0,48222,903,64,36,18,3,11197.0
2025-05-19,Meta Ads,Prospecting - Lookalike 1%,17743.0,77851,1255,97,54,26,4,14642.0
2025-05-19,Meta Ads,Retargeting - Cart Abandoners,12419.0,46944,993,77,45,23,3,11417.0
2025-05-19,Meta Ads,Video Views - Brand Awareness,10401.0,43632,718,61,32,15,2,7659.0
2025-05-19,YouTube,Bumper Ads - Retargeting,7505.0,100525,882,33,13,6,1,4368.0
2025-05-19,YouTube,Discovery Ads - Product Demo,9522.0,151868,1751,40,15,5,1,3683.0
2025-05-19,YouTube,In-Stream - Brand Awareness,10693.0,80720,1198,25,9,3,0,0.0
2025-05-26,Affiliate,Cashback Partners,7232.0,50414,1524,114,55,27,4,15658.0
2025-05-26,Affiliate,Content & Review Partners,8991.0,66873,1602,150,68,36,8,35561.0
2025-05-26,Affiliate,Coupon & Deals Partners,13149.0,116834,2909,238,137,65,10,36908.0
2025-05-26,Email,Abandoned Cart Series,2503.0,21517,753,159,99,67,19,59659.0
2025-05-26,Email,Post-Purchase Upsell,1801.0,12724,344,80,54,37,11,44079.0
2025-05-26,Email,Weekly Newsletter,2414.0,14514,494,111,68,42,13,52157.0
2025-05-26,Email,Win-Back Campaign,1753.0,8902,380,87,56,36,12,40389.0
2025-05-26,Google Ads,Performance Max - New Customers,21165.0,17518,782,90,61,34,7,35766.0
2025-05-26,Google Ads,Search - Brand,18070.0,14179,572,61,38,18,3,16682.0
2025-05-26,Google Ads,Search - Non-Brand,23274.0,21844,753,70,47,22,5,29983.0
2025-05-26,Google Ads,Shopping - Bestsellers,12364.0,9025,395,44,27,15,4,19011.0
2025-05-26,LinkedIn Ads,InMail - Account Based Marketing,9997.0,20825,108,6,4,2,1,22157.0
2025-05-26,LinkedIn Ads,Lead Gen Forms - Enterprise,14131.0,22618,144,9,6,3,1,19200.0
2025-05-26,LinkedIn Ads,Sponsored Content - Decision Makers,17585.0,30810,156,7,5,3,1,18585.0
2025-05-26,Meta Ads,Advantage+ Shopping,16593.0,59932,1440,74,40,21,3,11192.0
2025-05-26,Meta Ads,Prospecting - Lookalike 1%,16584.0,51524,1130,97,57,25,3,14183.0
2025-05-26,Meta Ads,Retargeting - Cart Abandoners,15707.0,58000,891,53,24,13,2,8260.0
2025-05-26,Meta Ads,Video Views - Brand Awareness,11354.0,41526,703,41,22,10,1,3341.0
2025-05-26,YouTube,Bumper Ads - Retargeting,7115.0,78856,639,16,6,2,0,0.0
2025-05-26,YouTube,Discovery Ads - Product Demo,11166.0,90446,1176,47,23,10,1,4655.0
2025-05-26,YouTube,In-Stream - Brand Awareness,13052.0,179907,1733,54,23,10,1,5252.0
2025-06-02,Affiliate,Cashback Partners,6340.0,38736,806,78,35,17,3,12618.0
2025-06-02,Affiliate,Content & Review Partners,10324.0,50544,1491,127,74,40,6,22845.0
2025-06-02,Affiliate,Coupon & Deals Partners,11607.0,122602,2455,174,93,44,7,30944.0
2025-06-02,Email,Abandoned Cart Series,2673.0,23845,616,97,67,40,11,36192.0
2025-06-02,Email,Post-Purchase Upsell,1849.0,14195,435,101,70,42,14,62017.0
2025-06-02,Email,Weekly Newsletter,2502.0,13126,571,135,100,65,20,76574.0
2025-06-02,Email,Win-Back Campaign,1995.0,9853,370,87,64,37,10,33174.0
2025-06-02,Google Ads,Performance Max - New Customers,21244.0,15553,709,63,40,19,4,24881.0
2025-06-02,Google Ads,Search - Brand,15624.0,15178,659,57,35,19,4,23385.0
2025-06-02,Google Ads,Search - Non-Brand,24443.0,19468,931,102,65,35,7,35007.0
2025-06-02,Google Ads,Shopping - Bestsellers,10790.0,10929,424,44,30,17,4,20840.0
2025-06-02,LinkedIn Ads,InMail - Account Based Marketing,9700.0,11249,83,6,4,2,1,22850.0
2025-06-02,LinkedIn Ads,Lead Gen Forms - Enterprise,14291.0,11831,114,9,6,3,1,17234.0
2025-06-02,LinkedIn Ads,Sponsored Content - Decision Makers,13656.0,24949,132,8,5,3,1,22280.0
2025-06-02,Meta Ads,Advantage+ Shopping,16316.0,41532,1151,59,33,14,2,8328.0
2025-06-02,Meta Ads,Prospecting - Lookalike 1%,17027.0,64013,1130,89,44,19,3,14182.0
2025-06-02,Meta Ads,Retargeting - Cart Abandoners,15206.0,69862,1092,66,31,16,2,10252.0
2025-06-02,Meta Ads,Video Views - Brand Awareness,9189.0,34405,530,29,17,8,1,4398.0
2025-06-02,YouTube,Bumper Ads - Retargeting,8225.0,85778,1042,23,8,3,0,0.0
2025-06-02,YouTube,Discovery Ads - Product Demo,11274.0,163470,1865,63,23,10,1,4715.0
2025-06-02,YouTube,In-Stream - Brand Awareness,11070.0,182750,1488,50,19,7,1,4524.0
2025-06-09,Affiliate,Cashback Partners,6944.0,26223,782,58,31,12,2,9707.0
2025-06-09,Affiliate,Content & Review Partners,9806.0,41495,1525,140,66,27,5,22644.0
2025-06-09,Affiliate,Coupon & Deals Partners,12067.0,67484,1861,166,98,51,10,42316.0
2025-06-09,Email,Abandoned Cart Series,2352.0,29682,917,142,94,63,19,76203.0
2025-06-09,Email,Post-Purchase Upsell,2164.0,13832,530,86,55,39,13,45298.0
2025-06-09,Email,Weekly Newsletter,2992.0,14886,551,126,77,49,14,42792.0
2025-06-09,Email,Win-Back Campaign,1655.0,11809,330,58,40,27,9,37566.0
2025-06-09,Google Ads,Performance Max - New Customers,18414.0,12047,598,63,40,19,5,27485.0
2025-06-09,Google Ads,Search - Brand,13838.0,18368,725,89,56,27,5,25721.0
2025-06-09,Google Ads,Search - Non-Brand,24423.0,23255,1103,129,73,40,10,52847.0
2025-06-09,Google Ads,Shopping - Bestsellers,9165.0,6672,340,40,24,11,3,19385.0
2025-06-09,LinkedIn Ads,InMail - Account Based Marketing,10127.0,14312,100,5,3,2,0,0.0
2025-06-09,LinkedIn Ads,Lead Gen Forms - Enterprise,16010.0,14501,125,7,5,3,1,17380.0
2025-06-09,LinkedIn Ads,Sponsored Content - Decision Makers,15127.0,18982,111,7,5,3,1,23566.0
2025-06-09,Meta Ads,Advantage+ Shopping,17520.0,60037,1638,135,79,32,6,21271.0
2025-06-09,Meta Ads,Prospecting - Lookalike 1%,17576.0,57800,1700,92,49,22,3,12924.0
2025-06-09,Meta Ads,Retargeting - Cart Abandoners,15857.0,33728,945,58,30,12,2,7330.0
2025-06-09,Meta Ads,Video Views - Brand Awareness,10592.0,48469,922,66,32,15,2,9679.0
2025-06-09,YouTube,Bumper Ads - Retargeting,7608.0,66369,664,15,7,3,0,0.0
2025-06-09,YouTube,Discovery Ads - Product Demo,10414.0,103663,885,25,9,3,0,0.0
2025-06-09,YouTube,In-Stream - Brand Awareness,12447.0,176312,1986,47,22,8,1,3614.0
2025-06-16,Affiliate,Cashback Partners,5936.0,29200,814,53,30,12,2,8687.0
2025-06-16,Affiliate,Content & Review Partners,8573.0,63378,1639,159,89,45,10,35087.0
2025-06-16,Affiliate,Coupon & Deals Partners,11505.0,65561,1436,135,76,36,6,23593.0
2025-06-16,Email,Abandoned Cart Series,2296.0,15390,587,130,84,55,15,59500.0
2025-06-16,Email,Post-Purchase Upsell,1783.0,11001,438,94,69,44,15,64977.0
2025-06-16,Email,Weekly Newsletter,2402.0,20609,607,127,77,44,12,49994.0
2025-06-16,Email,Win-Back Campaign,1692.0,7181,321,70,52,30,9,29678.0
2025-06-16,Google Ads,Performance Max - New Customers,20553.0,13413,671,79,51,28,6,35515.0
2025-06-16,Google Ads,Search - Brand,17012.0,17996,727,65,37,18,4,18883.0
2025-06-16,Google Ads,Search - Non-Brand,23057.0,25633,931,85,54,27,6,38441.0
2025-06-16,Google Ads,Shopping - Bestsellers,9914.0,7240,316,37,22,10,2,11032.0
2025-06-16,LinkedIn Ads,InMail - Account Based Marketing,9489.0,9649,60,4,3,2,0,0.0
2025-06-16,LinkedIn Ads,Lead Gen Forms - Enterprise,15353.0,18959,112,7,5,3,1,20960.0
2025-06-16,LinkedIn Ads,Sponsored Content - Decision Makers,16232.0,11216,111,7,4,2,1,21792.0
2025-06-16,Meta Ads,Advantage+ Shopping,15721.0,51066,1003,51,24,11,2,9055.0
2025-06-16,Meta Ads,Prospecting - Lookalike 1%,19180.0,67200,1831,94,46,19,3,11431.0
2025-06-16,Meta Ads,Retargeting - Cart Abandoners,15552.0,57113,1247,85,39,18,3,12604.0
2025-06-16,Meta Ads,Video Views - Brand Awareness,10553.0,32692,631,47,27,12,2,8356.0
2025-06-16,YouTube,Bumper Ads - Retargeting,7516.0,68634,915,24,9,3,0,0.0
2025-06-16,YouTube,Discovery Ads - Product Demo,12615.0,267997,2319,88,35,14,1,4798.0
2025-06-16,YouTube,In-Stream - Brand Awareness,14303.0,144073,2306,75,36,12,1,3758.0
2025-06-23,Affiliate,Cashback Partners,6448.0,36664,769,54,29,15,3,12346.0
2025-06-23,Affiliate,Content & Review Partners,8593.0,76361,1774,130,64,34,6,24849.0
2025-06-23,Affiliate,Coupon & Deals Partners,11314.0,76317,2748,267,139,56,11,43713.0
2025-06-23,Email,Abandoned Cart Series,2845.0,33541,1080,231,153,87,27,102166.0
2025-06-23,Email,Post-Purchase Upsell,1934.0,17557,733,164,102,66,21,80565.0
2025-06-23,Email,Weekly Newsletter,2649.0,16285,647,154,93,55,16,54925.0
2025-06-23,Email,Win-Back Campaign,2107.0,9926,444,74,53,33,11,40715.0
2025-06-23,Google Ads,Performance Max - New Customers,21976.0,30036,1332,149,99,52,12,63256.0
2025-06-23,Google Ads,Search - Brand,15632.0,18371,782,78,54,26,5,25234.0
2025-06-23,Google Ads,Search - Non-Brand,24639.0,22888,1027,126,75,41,8,39818.0
2025-06-23,Google Ads,Shopping - Bestsellers,9864.0,12427,560,70,39,21,5,31095.0
2025-06-23,LinkedIn Ads,InMail - Account Based Marketing,9808.0,7076,68,5,3,2,1,24626.0
2025-06-23,LinkedIn Ads,Lead Gen Forms - Enterprise,14149.0,20256,119,6,4,2,1,20498.0
2025-06-23,LinkedIn Ads,Sponsored Content - Decision Makers,19358.0,19414,129,9,6,4,1,21003.0
2025-06-23,Meta Ads,Advantage+ Shopping,16654.0,35614,1049,91,49,22,3,14385.0
2025-06-23,Meta Ads,Prospecting - Lookalike 1%,21912.0,74223,1955,125,59,30,4,16745.0
2025-06-23,Meta Ads,Retargeting - Cart Abandoners,16995.0,54960,1374,89,41,19,3,12190.0
2025-06-23,Meta Ads,Video Views - Brand Awareness,12842.0,34221,747,41,22,9,1,4097.0
2025-06-23,YouTube,Bumper Ads - Retargeting,8033.0,80432,1056,25,9,3,0,0.0
2025-06-23,YouTube,Discovery Ads - Product Demo,9880.0,52572,834,26,10,3,0,0.0
2025-06-23,YouTube,In-Stream - Brand Awareness,11849.0,96397,1448,41,20,8,1,4933.0
2025-06-30,Affiliate,Cashback Partners,6319.0,29737,887,58,29,15,3,14833.0
2025-06-30,Affiliate,Content & Review Partners,9817.0,42059,1279,111,51,27,4,19737.0
2025-06-30,Affiliate,Coupon & Deals Partners,10771.0,59929,1575,115,52,28,4,15625.0
2025-06-30,Email,Abandoned Cart Series,2630.0,13350,508,103,64,39,12,37474.0
2025-06-30,Email,Post-Purchase Upsell,1917.0,21731,753,117,84,48,13,47969.0
2025-06-30,Email,Weekly Newsletter,2845.0,16309,643,134,95,54,18,61717.0
2025-06-30,Email,Win-Back Campaign,1576.0,9087,288,52,33,22,6,25114.0
2025-06-30,Google Ads,Performance Max - New Customers,24771.0,27164,937,91,62,29,6,38841.0
2025-06-30,Google Ads,Search - Brand,17077.0,12791,629,57,39,18,4,18275.0
2025-06-30,Google Ads,Search - Non-Brand,23074.0,35119,1437,141,81,42,9,54800.0
2025-06-30,Google Ads,Shopping - Bestsellers,12542.0,12249,555,57,38,17,3,17254.0
2025-06-30,LinkedIn Ads,InMail - Account Based Marketing,11473.0,15194,119,7,4,2,1,16742.0
2025-06-30,LinkedIn Ads,Lead Gen Forms - Enterprise,16755.0,11785,111,7,5,3,1,15642.0
2025-06-30,LinkedIn Ads,Sponsored Content - Decision Makers,17303.0,12833,115,8,6,3,1,21401.0
2025-06-30,Meta Ads,Advantage+ Shopping,19098.0,39138,1098,62,29,16,2,7622.0
2025-06-30,Meta Ads,Prospecting - Lookalike 1%,20353.0,43414,1209,97,54,22,3,9795.0
2025-06-30,Meta Ads,Retargeting - Cart Abandoners,13418.0,46440,1270,101,60,33,6,19755.0
2025-06-30,Meta Ads,Video Views - Brand Awareness,11136.0,71006,1087,98,57,30,4,13937.0
2025-06-30,YouTube,Bumper Ads - Retargeting,7609.0,45959,757,23,10,3,0,0.0
2025-06-30,YouTube,Discovery Ads - Product Demo,10898.0,131749,1967,72,27,8,1,3764.0
2025-06-30,YouTube,In-Stream - Brand Awareness,14523.0,106868,1399,51,25,10,1,4802.0
2025-07-07,Affiliate,Cashback Partners,6305.0,24481,814,72,41,17,3,11678.0
2025-07-07,Affiliate,Content & Review Partners,8008.0,80396,1839,155,91,37,7,27147.0
2025-07-07,Affiliate,Coupon & Deals Partners,10755.0,53241,1516,131,73,36,7,30870.0
2025-07-07,Email,Abandoned Cart Series,2398.0,11282,493,106,70,48,13,50382.0
2025-07-07,Email,Post-Purchase Upsell,1600.0,9350,320,64,47,31,9,27226.0
2025-07-07,Email,Weekly Newsletter,2385.0,13945,614,97,67,44,11,43502.0
2025-07-07,Email,Win-Back Campaign,1675.0,7556,327,52,37,21,7,28357.0
2025-07-07,Google Ads,Performance Max - New Customers,20285.0,20627,891,88,52,25,5,27462.0
2025-07-07,Google Ads,Search - Brand,15208.0,14145,703,83,52,29,6,32924.0
2025-07-07,Google Ads,Search - Non-Brand,20346.0,14100,683,83,56,33,7,45150.0
2025-07-07,Google Ads,Shopping - Bestsellers,10900.0,9852,418,43,26,13,3,14509.0
2025-07-07,LinkedIn Ads,InMail - Account Based Marketing,11014.0,11197,70,4,2,1,0,0.0
2025-07-07,LinkedIn Ads,Lead Gen Forms - Enterprise,15132.0,13739,96,5,3,2,0,0.0
2025-07-07,LinkedIn Ads,Sponsored Content - Decision Makers,14898.0,26069,150,9,7,4,1,20915.0
2025-07-07,Meta Ads,Advantage+ Shopping,14270.0,35779,970,83,45,21,3,11649.0
2025-07-07,Meta Ads,Prospecting - Lookalike 1%,16573.0,68570,1830,164,87,40,6,19268.0
2025-07-07,Meta Ads,Retargeting - Cart Abandoners,12656.0,42026,903,65,37,16,2,6168.0
2025-07-07,Meta Ads,Video Views - Brand Awareness,9652.0,24452,545,32,16,7,1,3111.0
2025-07-07,YouTube,Bumper Ads - Retargeting,7297.0,79975,1358,27,12,4,1,4079.0
2025-07-07,YouTube,Discovery Ads - Product Demo,11442.0,79387,1300,51,21,6,1,3543.0
2025-07-07,YouTube,In-Stream - Brand Awareness,11970.0,162068,1731,36,14,4,1,4012.0
2025-07-14,Affiliate,Cashback Partners,6631.0,37911,941,78,35,16,3,12584.0
2025-07-14,Affiliate,Content & Review Partners,9405.0,53365,1298,119,55,29,5,21922.0
2025-07-14,Affiliate,Coupon & Deals Partners,12349.0,111631,2721,213,127,53,10,40119.0
2025-07-14,Email,Abandoned Cart Series,2042.0,17599,456,90,64,36,10,43169.0
2025-07-14,Email,Post-Purchase Upsell,1732.0,12461,366,59,42,27,8,32955.0
2025-07-14,Email,Weekly Newsletter,2098.0,18793,599,118,83,48,15,65632.0
2025-07-14,Email,Win-Back Campaign,1474.0,8475,316,52,37,23,6,26544.0
2025-07-14,Google Ads,Performance Max - New Customers,21973.0,34006,1242,147,90,46,9,49334.0
2025-07-14,Google Ads,Search - Brand,16854.0,13579,669,65,44,25,6,35172.0
2025-07-14,Google Ads,Search - Non-Brand,25774.0,20004,808,95,63,33,8,42142.0
2025-07-14,Google Ads,Shopping - Bestsellers,11610.0,11463,383,41,26,14,3,15831.0
2025-07-14,LinkedIn Ads,InMail - Account Based Marketing,10088.0,14650,75,5,3,1,0,0.0
2025-07-14,LinkedIn Ads,Lead Gen Forms - Enterprise,13622.0,22807,149,11,7,4,1,22219.0
2025-07-14,LinkedIn Ads,Sponsored Content - Decision Makers,14513.0,21429,151,9,6,3,1,15163.0
2025-07-14,Meta Ads,Advantage+ Shopping,15446.0,95444,1598,119,65,35,5,15716.0
2025-07-14,Meta Ads,Prospecting - Lookalike 1%,14493.0,37070,847,64,32,13,2,6844.0
2025-07-14,Meta Ads,Retargeting - Cart Abandoners,11143.0,46564,757,41,23,11,1,3767.0
2025-07-14,Meta Ads,Video Views - Brand Awareness,9497.0,36114,617,45,21,11,2,7890.0
2025-07-14,YouTube,Bumper Ads - Retargeting,8099.0,92086,1380,35,15,7,1,3966.0
2025-07-14,YouTube,Discovery Ads - Product Demo,9906.0,223438,1842,42,20,9,1,4748.0
2025-07-14,YouTube,In-Stream - Brand Awareness,13292.0,143007,1656,60,28,10,1,3578.0
2025-07-21,Affiliate,Cashback Partners,6531.0,22540,835,56,28,13,2,7409.0
2025-07-21,Affiliate,Content & Review Partners,8907.0,49064,1145,80,38,19,4,15134.0
2025-07-21,Affiliate,Coupon & Deals Partners,11193.0,50939,1814,138,82,43,8,32390.0
2025-07-21,Email,Abandoned Cart Series,2245.0,13059,577,133,84,49,14,60477.0
2025-07-21,Email,Post-Purchase Upsell,1853.0,20054,583,130,79,49,13,45232.0
2025-07-21,Email,Weekly Newsletter,2400.0,13225,494,97,69,44,15,63406.0
2025-07-21,Email,Win-Back Campaign,1831.0,12226,373,86,52,32,9,34226.0
2025-07-21,Google Ads,Performance Max - New Customers,23136.0,21142,1047,130,89,42,10,44707.0
2025-07-21,Google Ads,Search - Brand,15619.0,15693,650,77,51,25,6,37668.0
2025-07-21,Google Ads,Search - Non-Brand,21065.0,22062,832,95,56,31,6,33147.0
2025-07-21,Google Ads,Shopping - Bestsellers,10176.0,7427,340,36,22,13,3,16291.0
2025-07-21,LinkedIn Ads,InMail - Account Based Marketing,8900.0,8395,61,3,2,1,0,0.0
2025-07-21,LinkedIn Ads,Lead Gen Forms - Enterprise,12192.0,20061,119,9,6,3,1,17389.0
2025-07-21,LinkedIn Ads,Sponsored Content - Decision Makers,15556.0,12735,112,6,4,2,0,0.0
2025-07-21,Meta Ads,Advantage+ Shopping,17883.0,90044,1440,90,44,18,3,9770.0
2025-07-21,Meta Ads,Prospecting - Lookalike 1%,20450.0,96845,1987,147,68,31,4,20378.0
2025-07-21,Meta Ads,Retargeting - Cart Abandoners,14359.0,41519,864,48,28,11,1,3802.0
2025-07-21,Meta Ads,Video Views - Brand Awareness,10442.0,26182,678,41,20,9,2,6838.0
2025-07-21,YouTube,Bumper Ads - Retargeting,7697.0,92278,1532,40,16,7,1,3746.0
2025-07-21,YouTube,Discovery Ads - Product Demo,10897.0,106511,1405,43,18,7,1,4103.0
2025-07-21,YouTube,In-Stream - Brand Awareness,11180.0,260259,2155,50,23,8,1,5476.0
2025-07-28,Affiliate,Cashback Partners,6354.0,33699,899,63,33,14,3,12615.0
2025-07-28,Affiliate,Content & Review Partners,7298.0,24124,868,52,28,12,2,9639.0
2025-07-28,Affiliate,Coupon & Deals Partners,11084.0,72170,1652,125,59,27,5,18341.0
2025-07-28,Email,Abandoned Cart Series,1976.0,12655,474,96,69,39,11,47252.0
